SurfacePositionX,SurfacePositionY,SurfacePositionZ,HitPositionX,HitPositionY,HitPositionZ,PointOfClosestApproachX,PointOfClosestApproachY,PointOfClosestApproachZ,HitDirectionX,HitDirectionY,HitDirectionZ,eventID,volumeID
0,0,0,-322.201,2.70805,-6.82312,-322.334,4.926,-4.25605,-0.0392036,0.653274,0.756106,57,181
-6.34224e-15,14.95,25.8942,-323.487,24.126,17.9661,-323.487,24.126,17.9661,-0.0392139,0.653278,0.756102,57,181
-6.34224e-15,44.85,25.8942,-324.254,36.9059,32.7577,-324.254,36.9059,32.7577,-0.0392083,0.65327,0.756109,57,181
-1.26845e-14,59.8,51.7883,-325.406,56.106,54.98,-325.406,56.106,54.98,-0.0392128,0.65328,0.7561,57,181
-1.90267e-14,74.75,77.6825,-326.559,75.3059,77.2022,-326.559,75.3059,77.2022,-0.0392061,0.653267,0.756112,57,181
-9.98289e-14,358.8,407.582,-343.641,359.918,406.616,-343.641,359.918,406.616,-0.0392063,0.653257,0.756121,57,181
2.25166e-14,2617.25,3025.89,-479.511,2623.38,3026.39,-479.339,2620.52,3023.07,-0.0393373,0.653336,0.756046,57,185
1.61743e-14,2632.2,3051.79,-480.495,2639.72,3045.29,-480.495,2639.72,3045.29,-0.0393352,0.653333,0.756048,57,185
1.61743e-14,2662.1,3051.79,-481.265,2652.5,3060.08,-481.265,2652.5,3060.08,-0.039357,0.653325,0.756054,57,185
9.83208e-15,2677.05,3077.68,-482.421,2671.7,3082.3,-482.421,2671.7,3082.3,-0.0393602,0.653315,0.756062,57,185
-7.09701e-14,2961.1,3407.58,-499.568,2956.34,3411.7,-499.568,2956.34,3411.7,-0.0393556,0.653331,0.756048,57,185
-7.73124e-14,2976.05,3433.48,-500.702,2975.17,3433.49,-500.724,2975.54,3433.92,-0.0393452,0.653315,0.756063,57,185
-8.36546e-14,2991,3459.37,-501.88,2994.74,3456.14,-501.88,2994.74,3456.14,-0.0393406,0.653313,0.756066,57,185
-8.99968e-14,3005.95,3485.26,-502.975,3012.91,3477.16,-503.037,3013.94,3478.36,-0.0393606,0.653315,0.756063,57,185
-8.99968e-14,3035.85,3485.26,-503.807,3026.73,3493.15,-503.807,3026.73,3493.15,-0.0393386,0.653321,0.756058,57,185
-3.24106e-13,5189.15,6000,-633.987,5194.51,6000.34,-633.841,5192.05,5997.49,-0.0388164,0.653607,0.755838,57,187
-3.30448e-13,5204.1,6025.89,-634.982,5211.26,6019.7,-634.982,5211.26,6019.7,-0.0387964,0.653618,0.75583,57,187
-3.30448e-13,5234,6025.89,-635.741,5224.05,6034.5,-635.741,5224.05,6034.5,-0.0387786,0.653603,0.755844,57,187
-3.3679e-13,5248.95,6051.79,-636.881,5243.26,6056.71,-636.881,5243.26,6056.71,-0.038806,0.653608,0.755837,57,187
-3.43133e-13,5263.9,6077.68,-638.021,5262.47,6078.92,-638.021,5262.47,6078.92,-0.0388001,0.653612,0.755834,57,187
-4.23935e-13,5547.95,6407.58,-654.756,5544.48,6405.03,-654.919,5547.22,6408.21,-0.0387717,0.653607,0.75584,57,187
-4.30277e-13,5562.9,6433.48,-655.85,5562.92,6426.36,-656.058,5566.43,6430.42,-0.0387691,0.653607,0.75584,57,187
-4.36619e-13,5577.85,6459.37,-657.198,5585.64,6452.64,-657.198,5585.64,6452.64,-0.0387724,0.653601,0.755846,57,187
-4.36619e-13,5607.75,6459.37,-657.956,5598.43,6467.43,-657.956,5598.43,6467.43,-0.038784,0.653602,0.755844,57,187
-4.42961e-13,5622.7,6485.26,-659.096,5617.64,6489.64,-659.096,5617.64,6489.64,-0.0387931,0.653588,0.755855,57,187
0,0,0,-1216.1,2.07445,-1.06535,-1215.99,1.50913,-1.59892,-0.13322,0.72075,0.680273,58,104
0,14.95,25.8942,-1219.84,22.3412,18.0629,-1219.84,22.3412,18.0629,-0.133213,0.720761,0.680263,58,104
0,44.85,25.8942,-1222.76,38.1547,32.988,-1222.76,38.1547,32.988,-0.133193,0.720761,0.680267,58,104
0,59.8,51.7883,-1226.61,58.9871,52.6496,-1226.61,58.9871,52.6496,-0.13319,0.720771,0.680257,58,104
0,74.75,77.6825,-1230.46,79.8195,72.3111,-1230.46,79.8195,72.3111,-0.133189,0.72077,0.680258,58,104
0,104.65,77.6825,-1233.39,95.6332,87.2361,-1233.39,95.6332,87.2361,-0.133182,0.720764,0.680266,58,104
-4.54747e-13,418.6,407.582,-1294.5,426.346,399.376,-1294.5,426.346,399.376,-0.133176,0.720748,0.680284,58,104
-4.54747e-13,448.5,407.582,-1297.42,442.158,414.301,-1297.42,442.158,414.301,-0.133183,0.720743,0.680288,58,104
-9.09495e-13,463.45,433.477,-1300.75,460.186,431.317,-1301.27,462.99,433.964,-0.133194,0.720758,0.68027,58,104
0,478.4,459.371,-1305.12,483.823,453.625,-1305.12,483.823,453.625,-0.133168,0.720774,0.680258,58,104
0,508.3,459.371,-1307.85,498.634,467.604,-1308.04,499.637,468.55,-0.13314,0.72078,0.680257,58,104
0,523.25,485.265,-1312.4,523.255,490.84,-1311.89,520.469,488.211,-0.133136,0.720793,0.680244,58,104
0,3184.85,3000,-1801.81,3182.94,3002.02,-1801.81,3182.94,3002.02,-0.133155,0.720107,0.680967,58,105
2.27374e-12,3618.9,3407.58,-1881.82,3615.55,3411.13,-1881.82,3615.55,3411.13,-0.133176,0.720106,0.680964,58,107
1.36424e-12,3633.85,3433.48,-1885.2,3633.83,3428.42,-1885.67,3636.37,3430.81,-0.133167,0.720103,0.680968,58,107
2.27374e-12,3648.8,3459.37,-1889.28,3655.9,3449.28,-1889.52,3657.19,3450.5,-0.133194,0.72008,0.680988,58,107
2.27374e-12,3678.7,3459.37,-1892.78,3674.85,3467.2,-1892.44,3672.97,3465.43,-0.133196,0.72008,0.680987,58,107
1.36424e-12,3693.65,3485.26,-1896.29,3693.79,3485.12,-1896.29,3693.79,3485.12,-0.133216,0.720067,0.680997,58,107
4.54747e-13,6355.25,6000,-2389.96,6352.55,5998.81,-2390.34,6354.57,6000.72,-0.133702,0.720048,0.680922,58,115
-4.54747e-13,6370.2,6025.89,-2394.2,6375.39,6020.41,-2394.2,6375.39,6020.41,-0.133692,0.720031,0.680942,58,115
-4.54747e-13,6400.1,6025.89,-2397.13,6391.17,6035.33,-2397.13,6391.17,6035.33,-0.133699,0.720037,0.680934,58,115
4.54747e-13,6415.05,6051.79,-2401,6411.99,6055.02,-2401,6411.99,6055.02,-0.133685,0.720012,0.680964,58,115
-4.54747e-13,6430,6077.68,-2405.32,6435.27,6077.04,-2404.86,6432.81,6074.71,-0.133695,0.720006,0.680968,58,115
1.36424e-12,6773.85,6407.58,-2468.56,6775.81,6399.11,-2469.15,6779,6402.13,-0.13368,0.720008,0.680969,58,115
1.36424e-12,6803.75,6407.58,-2472.08,6794.79,6417.06,-2472.08,6794.79,6417.06,-0.13368,0.720011,0.680965,58,115
4.54747e-13,6818.7,6433.48,-2475.24,6811.82,6433.17,-2475.94,6815.61,6436.75,-0.133703,0.720033,0.680937,58,115
1.36424e-12,6833.65,6459.37,-2479.47,6834.58,6454.69,-2479.81,6836.42,6456.44,-0.133719,0.720016,0.680952,58,115
4.54747e-13,6848.6,6485.26,-2483.41,6855.83,6474.79,-2483.68,6857.24,6476.13,-0.133737,0.720012,0.680953,58,115
4.54747e-13,6878.5,6485.26,-2486.31,6871.44,6489.55,-2486.61,6873.03,6491.05,-0.133734,0.720018,0.680948,58,115
-4.54747e-13,-2168.25,-3000,-1139,-2173.24,-2996.36,-1139,-2173.24,-2996.36,-0.146855,0.583272,0.798891,59,54
-4.54747e-13,-2153.3,-2974.11,-1143.41,-2155.71,-2972.35,-1143.41,-2155.71,-2972.35,-0.146853,0.583259,0.798901,59,54
-4.54747e-13,-2138.35,-2948.21,-1147.82,-2138.18,-2948.33,-1147.82,-2138.18,-2948.33,-0.146833,0.583263,0.798902,59,54
-4.54747e-13,-2123.4,-2922.32,-1152.07,-2121.3,-2925.22,-1152.24,-2120.65,-2924.32,-0.146842,0.583281,0.798887,59,54
0,-1869.25,-2592.42,-1214.05,-1875.16,-2588.1,-1214.05,-1875.16,-2588.1,-0.14687,0.583289,0.798876,59,54
0,-1854.3,-2566.52,-1218.46,-1857.63,-2564.09,-1218.46,-1857.63,-2564.09,-0.146873,0.583287,0.798877,59,54
0,-1839.35,-2540.63,-1222.88,-1840.1,-2540.08,-1222.88,-1840.1,-2540.08,-0.146867,0.583281,0.798883,59,54
0,-1824.4,-2514.74,-1227.36,-1822.32,-2515.73,-1227.29,-1822.57,-2516.07,-0.146902,0.583307,0.798857,59,54
0,0,0,-1688.45,10.2607,-7.49201,-1688.45,10.2607,-7.49201,-0.146954,0.583298,0.798854,59,2
0,29.9,0,-1690.81,19.6351,5.34646,-1691.07,20.6586,6.74811,-0.146947,0.583319,0.79884,59,2
4.54747e-13,44.85,25.8942,-1695.48,38.1899,30.7572,-1695.48,38.1899,30.7572,-0.146944,0.583308,0.798848,59,2
-4.54747e-13,59.8,51.7883,-1699.9,55.7212,54.7666,-1699.9,55.7212,54.7666,-0.146931,0.583313,0.798847,59,2
0,74.75,77.6825,-1704.32,73.2527,78.7758,-1704.32,73.2527,78.7758,-0.146918,0.583319,0.798846,59,2
-1.81899e-12,299,407.582,-1763.49,308.212,400.544,-1763.53,308.36,400.748,-0.146912,0.58331,0.798853,59,2
-1.81899e-12,328.9,407.582,-1766.55,320.357,417.178,-1766.15,318.758,414.988,-0.146925,0.58328,0.798873,59,2
-9.09495e-13,343.85,433.477,-1770.57,336.288,438.998,-1770.57,336.288,438.998,-0.146943,0.583273,0.798874,59,2
-1.81899e-12,358.8,459.371,-1774.98,353.819,463.008,-1774.98,353.819,463.008,-0.146928,0.583289,0.798866,59,2
-9.09495e-13,373.75,485.265,-1779.4,371.35,487.018,-1779.4,371.35,487.018,-0.146944,0.583314,0.798845,59,2
0,2198.15,3000,-2240.73,2203.62,2996,-2240.73,2203.62,2996,-0.146698,0.583804,0.798531,59,62
9.09495e-13,2213.1,3025.89,-2245.14,2221.16,3020,-2245.14,2221.16,3020,-0.14668,0.583804,0.798535,59,62
9.09495e-13,2243,3025.89,-2247.76,2231.57,3034.25,-2247.76,2231.57,3034.25,-0.1467,0.583798,0.798536,59,62
9.09495e-13,2228.05,3051.79,-2249.55,2238.7,3044,-2249.55,2238.7,3044,-0.146688,0.583812,0.798527,59,62
9.09495e-13,2257.95,3051.79,-2252.17,2249.12,3058.24,-2252.17,2249.12,3058.24,-0.14667,0.583814,0.798529,59,62
1.81899e-12,2272.9,3077.68,-2256.57,2266.66,3082.24,-2256.57,2266.66,3082.24,-0.146672,0.583811,0.798531,59,62
0,2497.15,3407.58,-2315.68,2501.95,3404.07,-2315.68,2501.95,3404.07,-0.146659,0.583814,0.798531,59,62
9.09495e-13,2512.1,3433.48,-2320.09,2519.5,3428.07,-2320.09,2519.5,3428.07,-0.146667,0.583824,0.798523,59,62
0,2527.05,3459.37,-2325.06,2539.27,3455.11,-2324.5,2537.04,3452.07,-0.14668,0.583822,0.798521,59,62
0,2556.95,3459.37,-2327.11,2547.46,3466.31,-2327.11,2547.46,3466.31,-0.146669,0.583793,0.798545,59,62
9.09495e-13,2571.9,3485.26,-2331.52,2565,3490.31,-2331.52,2565,3490.31,-0.1467,0.583785,0.798545,59,62
0,0,0,1581.73,0.941911,13.7891,1594.83,5.88995,2.60607,0.731105,0.27606,-0.62392,60,129
0,0,0,2180.63,-1.61483,-3.17793,2181.18,0.817781,-0.857206,0.161924,0.714001,0.681163,61,61
-4.54747e-13,14.95,25.8942,2184.99,17.6076,15.1605,2185.89,21.5772,18.9476,0.161911,0.713997,0.68117,61,61
-4.54747e-13,44.85,25.8942,2189.01,35.3512,32.0882,2189.44,37.2305,33.881,0.161898,0.714009,0.681161,61,61
4.54747e-13,59.8,51.7883,2194.15,57.99,53.6855,2194.15,57.99,53.6855,0.161902,0.714003,0.681167,61,61
0,74.75,77.6825,2199.53,81.7416,76.3447,2198.85,78.7495,73.4902,0.161893,0.714004,0.681167,61,61
9.09495e-13,3140.5,3000,2893.57,3143.28,2997.09,2893.57,3143.28,2997.09,0.161674,0.71412,0.681098,61,68
0,3155.45,3025.89,2898.27,3164.04,3016.89,2898.27,3164.04,3016.89,0.161665,0.714107,0.681113,61,68
0,3185.35,3025.89,2901.81,3179.7,3031.82,2901.81,3179.7,3031.82,0.161668,0.71411,0.68111,61,68
9.09495e-13,3200.3,3051.79,2906.51,3200.46,3051.62,2906.51,3200.46,3051.62,0.161678,0.714105,0.681113,61,68
0,3215.25,3077.68,2911.22,3221.22,3071.43,2911.22,3221.22,3071.43,0.161676,0.714104,0.681114,61,68
0,3245.15,3077.68,2914.76,3236.87,3086.36,2914.76,3236.87,3086.36,0.161664,0.714116,0.681104,61,68
1.81899e-12,3559.1,3407.58,2989.08,3565.26,3399.57,2989.26,3566.03,3400.31,0.161618,0.714105,0.681126,61,68
1.81899e-12,3589,3407.58,2992.8,3581.69,3415.25,2992.8,3581.69,3415.25,0.161569,0.714113,0.68113,61,68
9.09495e-13,3603.95,3433.48,2998.64,3607.51,3439.87,2997.5,3602.45,3435.05,0.161566,0.714117,0.681126,61,68
9.09495e-13,3618.9,3459.37,3000.94,3617.63,3449.53,3002.2,3623.21,3454.85,0.161575,0.714109,0.681133,61,68
0,0,0,956.748,-10.505,-2.05975,957.144,-9.82786,1.74778,0.101826,0.174181,0.979435,62,83
-3.74442e-15,-14.95,25.8942,959.408,-5.9538,23.532,959.485,-5.82239,24.271,0.10178,0.174176,0.97944,62,83
-6.34224e-15,0,51.7883,962.501,-0.662058,53.2875,962.361,-0.900213,51.9484,0.101788,0.17419,0.979437,62,83
-8.94006e-15,14.95,77.6825,965.237,4.02209,79.6259,965.237,4.02209,79.626,0.101762,0.174188,0.97944,62,83
-4.76213e-14,59.8,407.582,999.264,62.276,407.142,999.264,62.276,407.142,0.101751,0.174209,0.979438,62,83
-5.02191e-14,74.75,433.477,1002.14,67.1993,434.82,1002.14,67.1993,434.82,0.101744,0.174235,0.979434,62,83
-5.39635e-14,59.8,459.371,1004.48,71.2058,457.342,1004.48,71.2058,457.342,0.101744,0.174237,0.979433,62,83
-5.65613e-14,74.75,485.265,1006.83,75.2346,479.986,1007.35,76.1302,485.019,0.10175,0.174271,0.979427,62,83
-3.46755e-13,538.2,3000,1269.22,523.837,3002.57,1269.22,523.837,3002.57,0.10201,0.175335,0.97921,62,90
-3.505e-13,523.25,3025.89,1271.56,527.865,3025.07,1271.56,527.865,3025.07,0.102049,0.175337,0.979205,62,90
-3.53098e-13,538.2,3051.79,1274.45,532.823,3052.75,1274.45,532.823,3052.75,0.102044,0.175356,0.979202,62,90
-3.56842e-13,523.25,3077.68,1276.79,536.851,3075.25,1276.79,536.851,3075.25,0.102009,0.175361,0.979205,62,90
-3.94377e-13,598,3407.58,1311.44,596.41,3407.87,1311.44,596.41,3407.87,0.101985,0.175319,0.979215,62,90
-3.96974e-13,612.95,3433.48,1314.08,600.951,3433.23,1314.32,601.366,3435.55,0.101953,0.175337,0.979215,62,90
-4.00719e-13,598,3459.37,1316.66,605.394,3458.05,1316.66,605.394,3458.05,0.101931,0.175343,0.979216,62,90
-4.03317e-13,612.95,3485.26,1319.93,611.019,3489.46,1319.55,610.352,3485.73,0.101954,0.175344,0.979214,62,90
0,0,0,-2190.51,9.5284,-10.9288,-2190.52,9.59284,-10.872,-0.156275,0.740627,0.65349,63,171
0,29.9,0,-2194.09,26.5248,4.06887,-2194.07,26.4038,3.96208,-0.156286,0.740599,0.65352,63,171
4.54747e-13,44.85,25.8942,-2198.06,45.3714,20.6907,-2198.55,47.6591,22.7071,-0.15601,0.741006,0.653123,63,171
-4.54747e-13,59.8,51.7883,-2203.02,68.9175,41.4444,-2203.02,68.9175,41.4444,-0.156007,0.740993,0.65314,63,171
-4.54747e-13,89.7,51.7883,-2205.75,81.8955,52.8834,-2206.56,85.7446,56.276,-0.155991,0.741012,0.653122,63,171
4.54747e-13,104.65,77.6825,-2211.04,107.003,75.0129,-2211.04,107.003,75.0129,-0.155986,0.741013,0.653122,63,171
0,3424.05,3000,-2909.67,3425.47,2999.99,-2909.5,3424.68,2999.29,-0.155668,0.740857,0.653375,63,172
9.09495e-13,3439,3025.89,-2913.96,3445.93,3018.03,-2913.96,3445.93,3018.03,-0.155664,0.740836,0.653399,63,172
9.09495e-13,3468.9,3025.89,-2917.39,3462.22,3032.4,-2917.5,3462.75,3032.87,-0.155665,0.740828,0.653408,63,172
0,3483.85,3051.79,-2921.96,3484.01,3051.61,-2921.96,3484.01,3051.61,-0.155681,0.740822,0.653411,63,172
0,0,0,-8.04102,10.7341,-1.15615,-8.03746,9.58772,-3.94339,-0.0011816,0.380379,0.92483,64,100
0,14.95,25.8942,-8.07453,21.4595,24.922,-8.07266,20.8597,23.4637,-0.00118717,0.380362,0.924837,64,100
0,29.9,51.7883,-8.10935,32.6932,52.236,-8.10762,32.1316,50.8705,-0.00116906,0.380373,0.924833,64,100
0,44.85,77.6825,-8.14397,43.9883,79.6987,-8.14218,43.4037,78.2773,-0.00116195,0.380372,0.924833,64,100
-4.54747e-13,179.4,407.582,-8.55156,178.918,407.781,-8.55156,178.918,407.781,-0.00115092,0.380363,0.924837,64,100
-4.54747e-13,194.35,433.477,-8.58578,190.19,435.188,-8.58578,190.19,435.188,-0.00115805,0.380366,0.924835,64,100
0,209.3,459.371,-8.62021,201.463,462.595,-8.62021,201.463,462.595,-0.00116932,0.380427,0.92481,64,100
0,224.25,485.265,-8.65198,211.613,487.269,-8.65557,212.737,490.001,-0.00121448,0.380457,0.924798,64,100
0,1241.35,3000,-11.856,1241.92,2992.14,-11.8645,1244.6,2998.66,-0.00119843,0.380407,0.924818,64,101
4.54747e-13,1256.3,3025.89,-11.9002,1255.87,3026.07,-11.9002,1255.87,3026.07,-0.00122015,0.380401,0.924821,64,101
4.54747e-13,1271.25,3051.79,-11.9364,1267.14,3053.48,-11.9364,1267.14,3053.48,-0.00122065,0.380434,0.924807,64,101
0,1286.2,3077.68,-11.9724,1278.42,3080.88,-11.9724,1278.42,3080.88,-0.00119961,0.380426,0.924811,64,101
2.27374e-12,1420.75,3407.58,-12.4006,1413.96,3410.38,-12.4006,1413.96,3410.38,-0.00121162,0.380434,0.924807,64,101
1.36424e-12,1435.7,3433.48,-12.4363,1425.23,3437.78,-12.4363,1425.23,3437.78,-0.00119758,0.38041,0.924817,64,101
2.27374e-12,1420.75,3459.37,-12.4583,1432.18,3454.67,-12.4583,1432.18,3454.67,-0.00121004,0.380418,0.924814,64,101
1.36424e-12,1435.7,3485.26,-12.4913,1442.57,3479.94,-12.4942,1443.45,3482.07,-0.00121722,0.380445,0.924803,64,101
-4.54747e-13,2467.25,6000,-15.649,2477.53,5995.77,-15.649,2477.53,5995.77,-0.00121892,0.380408,0.924818,64,108
-1.36424e-12,2482.2,6025.89,-15.6847,2488.81,6023.18,-15.6847,2488.81,6023.18,-0.00119554,0.380399,0.924822,64,108
-4.54747e-13,2497.15,6051.79,-15.7214,2500.35,6051.25,-15.7205,2500.08,6050.58,-0.00121914,0.380384,0.924828,64,108
-1.36424e-12,2512.1,6077.68,-15.7529,2510.21,6075.23,-15.7566,2511.35,6077.99,-0.00121964,0.380386,0.924827,64,108
4.54747e-13,2646.65,6407.58,-16.1822,2645.12,6403.2,-16.1878,2646.88,6407.49,-0.00121027,0.380418,0.924814,64,108
-4.54747e-13,2661.6,6433.48,-16.22,2657.11,6432.35,-16.2232,2658.16,6434.89,-0.00118368,0.380408,0.924818,64,108
4.54747e-13,2676.55,6459.37,-16.2598,2669.99,6463.67,-16.2581,2669.43,6462.3,-0.00116972,0.380412,0.924816,64,108
-4.54747e-13,2691.5,6485.26,-16.2924,2680.73,6489.76,-16.2923,2680.7,6489.71,-0.0011223,0.380427,0.92481,64,108
-4.54747e-13,-777.4,-3000,475.958,-773.769,-3000.94,475.958,-773.769,-3000.94,0.0743377,0.249973,0.965395,65,99
0,-762.45,-2974.11,477.965,-767.019,-2974.87,478.106,-766.546,-2973.05,0.074336,0.24997,0.965396,65,99
-4.54747e-13,-747.5,-2948.21,480.254,-759.323,-2945.15,480.254,-759.323,-2945.15,0.0743252,0.249991,0.965391,65,99
-4.54747e-13,-762.45,-2922.32,481.456,-755.278,-2929.53,481.842,-753.978,-2924.51,0.0742914,0.249991,0.965394,65,99
0,-657.8,-2592.42,507.697,-666.989,-2588.57,507.591,-667.346,-2589.95,0.0742715,0.24998,0.965398,65,99
4.54747e-13,-672.75,-2566.52,508.91,-662.907,-2572.8,509.179,-662.002,-2569.31,0.0742783,0.249974,0.965399,65,99
-4.54747e-13,-657.8,-2540.63,511.325,-654.779,-2541.41,511.325,-654.779,-2541.41,0.0742804,0.249979,0.965398,65,99
-4.54747e-13,-642.85,-2514.74,513.283,-648.188,-2515.96,513.471,-647.556,-2513.52,0.074268,0.249958,0.965404,65,99
0,0,0,705.749,2.11252,-0.54501,705.749,2.11252,-0.545007,0.0739528,0.249126,0.965643,65,98
0,14.95,25.8942,707.885,9.30909,27.3495,707.885,9.30909,27.3495,0.0739429,0.249129,0.965643,65,98
-4.54747e-13,29.9,51.7883,710.021,16.5059,55.2444,710.021,16.5059,55.2443,0.0739364,0.249158,0.965636,65,98
0,14.95,77.6825,711.603,21.8372,75.9053,711.603,21.8372,75.9053,0.0739556,0.249178,0.96563,65,98
-2.27374e-12,119.6,407.582,737.227,108.191,410.527,737.227,108.191,410.527,0.0739133,0.249219,0.965622,65,98
-1.36424e-12,104.65,433.477,738.402,112.154,425.882,738.808,113.523,431.187,0.0739314,0.249233,0.965617,65,98
-2.27374e-12,119.6,459.371,740.944,120.723,459.081,740.944,120.723,459.081,0.0739237,0.249235,0.965618,65,98
-1.36424e-12,134.55,485.265,743.079,127.922,486.975,743.079,127.922,486.975,0.0739167,0.249208,0.965625,65,98
4.54747e-13,777.4,3000,936.174,776.61,3000.2,936.174,776.61,3000.2,0.0738368,0.249288,0.965611,65,105
1.36424e-12,792.35,3025.89,938.307,783.812,3028.1,938.307,783.812,3028.1,0.0738549,0.249278,0.965612,65,105
4.54747e-13,777.4,3051.79,939.887,789.145,3048.76,939.887,789.145,3048.76,0.073879,0.249274,0.965611,65,105
1.36424e-12,792.35,3077.68,942.021,796.346,3076.65,942.021,796.346,3076.65,0.073883,0.249272,0.965611,65,105
-4.54747e-13,867.1,3407.58,967.072,880.858,3404.03,967.072,880.858,3404.03,0.0738784,0.249261,0.965614,65,105
4.54747e-13,882.05,3433.48,968.789,886.645,3426.45,969.209,888.059,3431.93,0.0740262,0.249238,0.965609,65,105
-4.54747e-13,897,3459.37,971.692,896.422,3464.33,971.347,895.258,3459.82,0.0740152,0.249208,0.965618,65,105
4.54747e-13,911.95,3485.26,973.485,902.458,3487.71,973.485,902.458,3487.71,0.0740244,0.249221,0.965613,65,105
0,-1794,-3000,-491.373,-1789.77,-2997.63,-491.086,-1791.93,-3001.24,-0.0679676,0.51368,0.855285,66,118
0,-1779.05,-2974.11,-493.123,-1776.54,-2975.61,-493.123,-1776.54,-2975.61,-0.0679686,0.513654,0.855301,66,118
-4.54747e-13,-1764.1,-2948.21,-495.16,-1761.15,-2949.98,-495.16,-1761.15,-2949.98,-0.06798,0.513668,0.855291,66,118
0,-1749.15,-2922.32,-497.225,-1745.54,-2924,-497.197,-1745.76,-2924.35,-0.0679627,0.513635,0.855313,66,118
4.54747e-13,-1554.8,-2592.42,-523.439,-1547.44,-2594.11,-523.28,-1548.65,-2596.11,-0.0679655,0.513634,0.855313,66,118
4.54747e-13,-1539.85,-2566.52,-525.476,-1532.05,-2568.48,-525.316,-1533.26,-2570.48,-0.0679453,0.513636,0.855313,66,118
0,-1524.9,-2540.63,-527.352,-1517.86,-2544.85,-527.352,-1517.86,-2544.85,-0.0679418,0.513618,0.855325,66,118
0,-1509.95,-2514.74,-529.645,-1500.53,-2515.99,-529.388,-1502.47,-2519.22,-0.0679465,0.513609,0.85533,66,118
0,0,0,-729.013,10.2105,-1.78385,-728.757,8.28754,-4.98247,-0.0684187,0.514044,0.855031,66,117
0,14.95,25.8942,-730.806,23.6912,20.639,-730.806,23.6912,20.639,-0.0683962,0.514046,0.855031,66,117
-4.54747e-13,29.9,51.7883,-732.997,40.1603,48.0327,-732.856,39.0949,46.2604,-0.068372,0.514046,0.855033,66,117
0,44.85,77.6825,-735.036,55.4887,73.529,-734.905,54.4984,71.8819,-0.0683834,0.514042,0.855035,66,117
-1.36424e-12,254.65,407.582,-761.352,253.326,402.597,-761.692,255.879,406.844,-0.0683836,0.514059,0.855024,66,119
-4.54747e-13,269.6,433.477,-763.741,271.283,432.465,-763.741,271.283,432.465,-0.0683994,0.514067,0.855018,66,119
-1.36424e-12,284.55,459.371,-766.229,289.983,463.567,-765.791,286.687,458.086,-0.0683895,0.514054,0.855027,66,119
-4.54747e-13,299.5,485.265,-767.811,301.872,483.343,-767.84,302.091,483.707,-0.068375,0.51404,0.855037,66,119
-4.54747e-13,1809.45,3000,-968.602,1813.17,2997.76,-968.602,1813.17,2997.76,-0.0680771,0.514101,0.855024,66,126
4.54747e-13,1824.4,3025.89,-970.642,1828.58,3023.38,-970.642,1828.58,3023.38,-0.0680611,0.514099,0.855026,66,126
-4.54747e-13,1839.35,3051.79,-972.243,1840.67,3043.5,-972.681,1843.98,3049,-0.0680268,0.514089,0.855035,66,126
4.54747e-13,1854.3,3077.68,-974.908,1860.8,3076.99,-974.72,1859.38,3074.63,-0.0680467,0.514088,0.855034,66,126
-4.54747e-13,2048.65,3407.58,-1000.5,2054.2,3398.64,-1000.83,2056.68,3402.76,-0.0680425,0.514087,0.855035,66,126
4.54747e-13,2063.6,3433.48,-1002.87,2072.08,3428.38,-1002.87,2072.08,3428.38,-0.0680375,0.514114,0.855019,66,126
-4.54747e-13,2078.55,3459.37,-1004.91,2087.49,3454,-1004.91,2087.49,3454,-0.0680319,0.51412,0.855016,66,126
4.54747e-13,2093.5,3485.26,-1006.95,2102.89,3479.62,-1006.95,2102.89,3479.62,-0.0680414,0.514088,0.855034,66,126
0,0,0,932.099,-9.79752,5.45673,932.099,-9.79753,5.45671,0.13039,0.482418,0.866182,67,162
-4.54747e-13,-14.95,25.8942,934.117,-2.32962,18.8655,934.117,-2.32962,18.8655,0.130373,0.482408,0.86619,67,162
0,0,51.7883,938.049,12.2169,44.9839,938.049,12.2169,44.9839,0.130403,0.482431,0.866173,67,162
4.54747e-13,224.75,407.582,993.312,216.669,412.083,993.312,216.669,412.083,0.130376,0.482429,0.866178,67,164
0,239.7,433.477,997.243,231.217,438.202,997.243,231.217,438.202,0.130393,0.482437,0.866171,67,164
4.54747e-13,254.65,459.371,1000.49,243.226,459.764,1001.18,245.763,464.32,0.130455,0.482387,0.866189,67,164
0,269.6,485.265,1005.11,260.309,490.439,1005.11,260.309,490.439,0.130436,0.482401,0.866184,67,164
4.54747e-13,1659.95,3000,1383.29,1656.45,2995.76,1384,1659.08,3000.48,0.130558,0.482618,0.866046,67,163
0,1674.9,3025.89,1387.13,1670.64,3021.22,1387.94,1673.64,3026.6,0.130562,0.482604,0.866052,67,163
9.09495e-13,1689.85,3051.79,1391.99,1688.63,3053.5,1391.88,1688.19,3052.71,0.13057,0.482601,0.866053,67,163
4.54747e-13,1704.8,3077.68,1395.81,1702.74,3078.83,1395.81,1702.74,3078.83,0.130581,0.482596,0.866054,67,163
9.09495e-13,1869.25,3407.58,1444.33,1882.02,3400.55,1444.32,1881.98,3400.49,0.130607,0.482611,0.866042,67,163
9.09495e-13,1899.15,3407.58,1446.24,1889.07,3413.2,1446.24,1889.07,3413.2,0.13056,0.482649,0.866028,67,163
